,Unnamed: 0,Unnamed: 0.1,name,address,location,rating,total_ratings,types,ref,business_status,formatted_address,formatted_phone_number,price_level,website,opening_hours,smileys,cvr_number,checked_findsmiley,city_name
3092,3092,ChIJnW3B3_tTUkYRXc-RwlU7BGs,Crepes A Ia Cart,"Strandgade 95, København","(55.6778777, 12.5969645)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJnW3B3_tTUkYRXc-RwlU7BGs,OPERATIONAL,"Strandgade 95, 1401 København, Denmark",52 50 57 84,,,,,,1,København
3093,3093,ChIJBylIAE5TUkYRS4_2wpdzXqU,STRANGAS GREEK FOOD,"Strandgade 95, København","(55.677867, 12.5968014)",4.3,18.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJBylIAE5TUkYRS4_2wpdzXqU,OPERATIONAL,"Strandgade 95, 1401 København, Denmark",,,http://www.strangas.dk/,"('1130', '2000'); ('1130', '2000'); ('1130', '2000'); ('1130', '2000'); ('1130', '2000'); ('1130', '2000'); ('1130', '2000')",,,1,København
3094,3094,ChIJ19EGMxhTUkYR9ESzSsfgqMw,The Organic Boho (Prinsessegade),"Strandgade 95, København","(55.677867, 12.5968014)",4.4,437.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ19EGMxhTUkYR9ESzSsfgqMw,OPERATIONAL,"Strandgade 95, 1401 København, Denmark",31 13 50 02,2.0,http://theorganicboho.com/,"('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100')",,,1,København
3095,3095,ChIJk7JytIhTUkYRqbVCYOCGlZk,Foodtrucks,"Strandgade 95, København","(55.6778943, 12.596797)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJk7JytIhTUkYRqbVCYOCGlZk,OPERATIONAL,"Strandgade 95, 1401 København, Denmark",,,,,,,1,København
3096,3096,ChIJ5Y_Fb5FTUkYRYhagzlhBrIA,Palæggade Smørrebrød,"Strandgade 95, København","(55.67792780000001, 12.5968075)",4.4,24.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ5Y_Fb5FTUkYRYhagzlhBrIA,OPERATIONAL,"Strandgade 95, 1401 København, Denmark",,,,,,,1,København
3097,3097,ChIJfRG_J_RTUkYRpRNM5IVzoSQ,kidholm 36 langholt,"Galionsvej 25, København","(55.6798392, 12.6027321)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJfRG_J_RTUkYRpRNM5IVzoSQ,OPERATIONAL,"Galionsvej 25, 1437 København, Denmark",,,,,,,1,København
3098,3098,ChIJR_pFiixTUkYR6nCO9G3_c0I,Vegan Boha,Copenhagen,"(55.6780714, 12.5964182)",,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJR_pFiixTUkYR6nCO9G3_c0I,OPERATIONAL,"1401 Copenhagen, Denmark",,,,,,,1,Copenhagen
3099,3099,ChIJbXt8wCVTUkYRZeknaFN-s5M,Kontiki Bar,"Takkelloftvej 1z, København","(55.682774, 12.6034741)",4.3,222.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJbXt8wCVTUkYRZeknaFN-s5M,OPERATIONAL,"Takkelloftvej 1z, 1437 København, Denmark",40 50 90 48,2.0,http://www.kontikibar.dk/,,,,1,København
3100,3100,ChIJOROHROlTUkYRfPvjooT5a94,Almanak i Operaen,"Ekvipagemestervej 10, København","(55.68201800000001, 12.6006228)",5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJOROHROlTUkYRfPvjooT5a94,OPERATIONAL,"Ekvipagemestervej 10, 1438 København, Denmark",28 34 56 44,,http://www.almanakioperaen.dk/,,['Elite'],38640585,1,København
3101,3101,ChIJFYcGpCBTUkYRvEuILCLsR8Y,Seaside Toldboden | 7 kitchens & Bar,"Nordre Toldbod 18-24, København","(55.6897011, 12.5998203)",3.4,106.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFYcGpCBTUkYRvEuILCLsR8Y,OPERATIONAL,"Nordre Toldbod 18-24, 1259 København, Denmark",33 93 38 28,,https://toldboden.com/,"('1000', '0000'); ('1000', '0000'); ('1000', '0000'); ('1000', '0000'); ('1000', '0200'); ('1000', '0200'); ('1000', '0200')",,,1,København
3102,3102,ChIJR_NYkcJSUkYRAh5CiBTNNjo,Molekiosken,"Langeliniekaj 59, København Ø","(55.7033079, 12.6007317)",4.1,195.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJR_NYkcJSUkYRAh5CiBTNNjo,OPERATIONAL,"Langeliniekaj 59, 2100 København, Denmark",53 81 47 95,,,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",,,1,København Ø
3103,3103,ChIJ30ZFdAtNUkYROQ8r24bnWhA,Sejlklubbernes restaurant,"Skovshoved Havn 9, Charlottenlund","(55.7634221, 12.600442)",4.2,313.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ30ZFdAtNUkYROQ8r24bnWhA,OPERATIONAL,"Skovshoved Havn 9, 2920 Charlottenlund, Denmark",39 64 30 46,2.0,http://www.sejlklubbernesrestaurant.dk/,,,,1,Charlottenlund
3104,3104,ChIJUSz1d0mrU0YRvW3isWAsmJc,Baran Restaurant & Grillspyd,"Englandsvej 371, Kastrup","(55.6250015, 12.6045461)",3.3,121.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJUSz1d0mrU0YRvW3isWAsmJc,OPERATIONAL,"Englandsvej 371, 2770 Kastrup, Denmark",32 14 57 07,1.0,https://baranrestaurant.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",,,1,Kastrup
3105,3105,ChIJ44b64jKrU0YR8XQiZmwvZ5I,Leonard's Restaurant,"Astridsvej 70, Kastrup","(55.627855, 12.6045761)",4.2,10.0,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJ44b64jKrU0YR8XQiZmwvZ5I,OPERATIONAL,"Astridsvej 70, 2770 Kastrup, Denmark",31 51 11 00,,,"('1100', '1700'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1400', '2100'); ('1100', '2100')",,,1,Kastrup
3106,3106,ChIJ23PftkWrU0YRpRUVSieuPxQ,Restaurant Gemma,"Gemmas Alle 203, Kastrup","(55.62851799999999, 12.6046371)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ23PftkWrU0YRpRUVSieuPxQ,OPERATIONAL,"Gemmas Alle 203, 2770 Kastrup, Denmark",31 12 36 37,,http://www.restaurantgemma.dk/,,,,1,Kastrup
3107,3107,ChIJH8GXaFWrU0YR5BjpzGSFlZ4,Hannah Østerhaab Dehn,"Irlandsvej 81, København","(55.6437027, 12.6066727)",5.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJH8GXaFWrU0YR5BjpzGSFlZ4,CLOSED_TEMPORARILY,"Irlandsvej 81, 2300 København, Denmark",27 20 00 64,,,,,,1,København
3108,3108,ChIJkUlWL6usU0YRce58OXK6Rho,N & P Aps,"Kaktusvej 46, København","(55.64760039999999, 12.6072951)",5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJkUlWL6usU0YRce58OXK6Rho,OPERATIONAL,"Kaktusvej 46, 2300 København, Denmark",,,,"('1200', '1800'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100')",,,1,København
3109,3109,ChIJT0T2xkKtU0YR2Ty5tSiAisI,Spisehuset Sundby Væksthus,"Løvstikkevej 69, København S","(55.64929679999999, 12.6074791)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJT0T2xkKtU0YR2Ty5tSiAisI,OPERATIONAL,"Løvstikkevej 69, 2300 København, Denmark",40 11 96 00,,https://www.facebook.com/sundbyvaeksthus/,,,,1,København S
3110,3110,ChIJ0Yc0clJTUkYRKDhn6EFlQYM,Den Lykkelige Familie,"Englandsvej 32, København","(55.65564559999999, 12.6040459)",4.0,199.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ0Yc0clJTUkYRKDhn6EFlQYM,OPERATIONAL,"Englandsvej 32, 2300 København, Denmark",32 55 55 77,1.0,http://www.denlykkeligefamilie.dk/,"('1200', '2200'); ('1300', '2200'); ('1300', '2200'); ('1300', '2200'); ('1300', '2200'); ('1200', '2200'); ('1200', '2200')","[1, 1, 1, 2]",32501389,1,København
3111,3111,ChIJ81rFUkxTUkYRIaUTgqq6U4s,Café Julius,"Shetlandsgade 6, København","(55.65867769999999, 12.6058486)",4.5,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ81rFUkxTUkYRIaUTgqq6U4s,OPERATIONAL,"Shetlandsgade 6, 2300 København, Denmark",31 90 71 45,,,,,,1,København
3112,3112,ChIJVcM2XzVTUkYRWJLyeOt7yac,Piccolo Pizzeria,"Englandsvej 12B, København","(55.6574959, 12.605918)",4.4,107.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJVcM2XzVTUkYRWJLyeOt7yac,OPERATIONAL,"Englandsvej 12B, 2300 København, Denmark",32 58 60 62,,https://piccolopizzeria.dk/,"('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100')",,,1,København
3113,3113,ChIJidyV7kNTUkYRyWfsbay7j18,Mana-ish House,"Englandsvej 12C, København S","(55.657402, 12.6057329)",4.5,33.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJidyV7kNTUkYRyWfsbay7j18,OPERATIONAL,"Englandsvej 12C, 2300 København, Denmark",31 33 31 78,,https://www.just-eat.dk/restaurants-mana-ish-house-2300,"('1000', '1600'); ('1000', '1530'); ('1000', '1530'); ('1000', '1530'); ('1000', '1530'); ('1000', '1530'); ('1000', '1600')","[1, 1, 1, 2]",33000081,1,København S
3114,3114,ChIJ6YqqlrAq3EMRkPsGT910xcU,BOSSKOK SUSHI&WOK,"Amagerbrogade 118, ST. TV, København S","(55.6584364, 12.6072469)",4.8,99.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ6YqqlrAq3EMRkPsGT910xcU,OPERATIONAL,"Amagerbrogade 118, ST. TV, 2300 København, Denmark",93 93 98 93,,http://www.bosskok.dk/,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",,,1,København S
3115,3115,ChIJf_sEUUxTUkYRQjrL1FoC658,Kebabistan,"Amagerbrogade 106, København","(55.6590465, 12.6064343)",4.2,221.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJf_sEUUxTUkYRQjrL1FoC658,OPERATIONAL,"Amagerbrogade 106, 2300 København, Denmark",32 84 89 93,1.0,https://www.dagensmenu.dk/takeaway/kebabistan-halal-shawarma-k%C3%B8benhavn-s?ad-id=2418,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",['Elite'],41805102,1,København
3116,3116,ChIJc7bWGk1TUkYRit8NRjwAfms,Durum,"Amagerbrogade 124, København","(55.6578841, 12.6078516)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJc7bWGk1TUkYRit8NRjwAfms,OPERATIONAL,"Amagerbrogade 124, 2300 København, Denmark",,,,,,,1,København
3117,3117,ChIJc7bWGk1TUkYRDEscLtrOphE,Silas Pizza & Kebab,"Amagerbrogade 124, København","(55.65788020000001, 12.6079262)",4.1,209.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJc7bWGk1TUkYRDEscLtrOphE,OPERATIONAL,"Amagerbrogade 124, 2300 København, Denmark",32 84 28 02,1.0,,"('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0300')",['Elite'],36265779,1,København
3118,3118,ChIJU8jOWkxTUkYRbRgsVobDEN4,KFC,"Amagerbrogade 95, København","(55.6594826, 12.6064672)",3.6,476.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJU8jOWkxTUkYRbRgsVobDEN4,OPERATIONAL,"Amagerbrogade 95, 2300 København, Denmark",70 27 27 01,,https://www.kfc.dk/?utm_source=gmb&utm_medium=yext&y_source=1_MTkxMDM3MTgtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,"('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100'); ('1100', '2100')",,,1,København
3119,3119,ChIJCY6OF0xTUkYRnE4EvdUwBwU,Silas,"Tingvej 2, København S","(55.660261, 12.6048461)",3.9,146.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJCY6OF0xTUkYRnE4EvdUwBwU,OPERATIONAL,"Tingvej 2, 2300 København, Denmark",33 32 23 00,1.0,,"('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0000'); ('1100', '0300'); ('1100', '0000')",,,1,København S
3120,3120,ChIJg-Z9RkxTUkYRps2hGJiblt4,Vivah Restaurant,"Amagerbrogade 100, København S","(55.6594418, 12.6060331)",3.8,206.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJg-Z9RkxTUkYRps2hGJiblt4,OPERATIONAL,"Amagerbrogade 100, 2300 København S, Denmark",32 57 17 00,,https://www.eatonline.dk/restaurant/193/vivah-restaurant,"('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200')",['Elite'],41145161,1,København S
3121,3121,ChIJCZTvQ0xTUkYRllfU8cNsHm8,The Old Irish Pub,"Amagerbrogade 91, København","(55.65969359999999, 12.6061051)",3.4,773.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJCZTvQ0xTUkYRllfU8cNsHm8,OPERATIONAL,"Amagerbrogade 91, 2300 København, Denmark",42 26 91 55,2.0,http://oldirishpub.dk/,,"[1, 1, 1, 2]",35028692,1,København
3122,3122,ChIJxf-IRExTUkYRfkPiWG75AAc,King Ya,"Amagerbrogade 93, København","(55.6595669, 12.6062564)",4.2,425.0,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJxf-IRExTUkYRfkPiWG75AAc,OPERATIONAL,"Amagerbrogade 93, 2300 København, Denmark",32 55 38 68,2.0,https://kingya.dk/,"('1400', '2200'); ('1500', '2200'); ('1500', '2200'); ('1500', '2200'); ('1500', '2200'); ('1400', '2200'); ('1400', '2200')",,,1,København
3123,3123,ChIJl3pTJExTUkYRGVz691kZNYc,Sund Sandwich,"Tingvej 10, København S","(55.6597691, 12.6042803)",4.1,65.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJl3pTJExTUkYRGVz691kZNYc,OPERATIONAL,"Tingvej 10, 2300 København, Denmark",32 84 04 84,2.0,https://www.just-eat.dk/restaurants-sund-sandwich/menu,"('1200', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1200', '2000')",,,1,København S
3124,3124,ChIJVwrlAk1TUkYRrPZKaZmouxg,Massa Pizza & Grill,"Amagerbrogade 111, København","(55.65824139999999, 12.6078669)",3.8,50.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJVwrlAk1TUkYRrPZKaZmouxg,OPERATIONAL,"Amagerbrogade 111, 2300 København, Denmark",32 55 55 70,1.0,https://massapizza2300.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=discount&utm_content=10,"('1100', '0100'); ('1100', '0100'); ('1100', '0100'); ('1100', '0100'); ('1100', '0100'); ('1100', '0600'); ('1100', '0600')",,,1,København
3125,3125,ChIJL3GOT0xTUkYRos0wVcUUkXk,Amar Konya Kebab,"Amagerbrogade 102, København","(55.6592976, 12.6061594)",4.0,243.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJL3GOT0xTUkYRos0wVcUUkXk,OPERATIONAL,"Amagerbrogade 102, 2300 København, Denmark",32 55 35 60,2.0,https://www.eatonline.dk/restaurant/82/amar-konya-kebab,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",,,1,København
3126,3126,ChIJl3qTq5BTUkYRSySR1uaVUaM,Cafe Vivaldi,"Amagerbrogade 92, København S","(55.6600161, 12.6049563)",4.0,404.0,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",ChIJl3qTq5BTUkYRSySR1uaVUaM,OPERATIONAL,"Amagerbrogade 92, 2300 København, Denmark",32 59 23 00,2.0,https://cafevivaldi.dk/cafe/amager-amagerbrogade,"('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '0000'); ('1000', '0000')",,,1,København S
3127,3127,ChIJjXjXLmtTUkYR0Oy6yJ1Apvk,Silac,"Tingvej (Amagerbrogade, København","(55.6601131, 12.6052411)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJjXjXLmtTUkYR0Oy6yJ1Apvk,OPERATIONAL,"Tingvej (Amagerbrogade, 2300 København, Denmark",,,,,,,1,København
3128,3128,ChIJAQDEGUxTUkYRQwRBEhOo7Z0,Restaurant Booking Systemer,"Amagerbrogade 86, 1, København S","(55.6604152, 12.6047207)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJAQDEGUxTUkYRQwRBEhOo7Z0,OPERATIONAL,"Amagerbrogade 86, 1, 2300 København, Denmark",29 00 84 50,,https://restaurantbook.dk/cookie-og-privatlivspolitik/,,,,1,København S
3129,3129,ChIJGXNSO_lTUkYRHP7oRWXzn1g,Wedo Amager,"Amagerbrogade 82, København","(55.66062889999999, 12.6043629)",4.3,49.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJGXNSO_lTUkYRHP7oRWXzn1g,OPERATIONAL,"Amagerbrogade 82, 2300 København, Denmark",77 34 44 02,,https://wedogreens.com/da-dk/,"('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100'); ('1000', '2100')",,,1,København
3130,3130,ChIJGaeOT0xTUkYRre3Sf4ziwLc,Kbf Aps,"Amagerbrogade 102, c/o Amar Konya, sal sttv, København S","(55.65929180000001, 12.6062184)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJGaeOT0xTUkYRre3Sf4ziwLc,OPERATIONAL,"Amagerbrogade 102, c/o Amar Konya, sal sttv, 2300 København S, Denmark",32 55 35 60,,https://www.proff.dk/firma/kbf-aps/k%C3%B8benhavn-s/restauranter-og-cafeer/GWBR01I10KE/,,,,1,København S
3131,3131,ChIJK1Ih_7lTUkYRRZUqEcKiRW0,Naked Sushi,"Amagerbrogade 102, København","(55.65922390000001, 12.6062753)",3.3,15.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJK1Ih_7lTUkYRRZUqEcKiRW0,OPERATIONAL,"Amagerbrogade 102, 2300 København, Denmark",32 17 68 88,,https://nakedsushi.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=discount&utm_content=10,"('1400', '2130'); ('1400', '2130'); ('1400', '2130'); ('1400', '2130'); ('1400', '2130'); ('1400', '2130'); ('1400', '2130')",,,1,København
3132,3132,ChIJmcJPb79TUkYRS5QSXm6JjVs,Shish Durum Bar,"Amagerbrogade 80, København","(55.6608584, 12.6042028)",4.5,183.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJmcJPb79TUkYRS5QSXm6JjVs,OPERATIONAL,"Amagerbrogade 80, 2300 København, Denmark",88 13 33 06,,http://shish.dk/index.html,"('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '2300'); ('1100', '0000'); ('1100', '0000')",,,1,København
3133,3133,ChIJMe8V4S1TUkYRzZ93gDbjdkk,Joe & The Juice,"Reberbanegade 3, København","(55.6628305, 12.6037951)",3.6,17.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJMe8V4S1TUkYRzZ93gDbjdkk,OPERATIONAL,"Reberbanegade 3, 2300 København, Denmark",,2.0,,"('1100', '1600'); ('1000', '1900'); ('1000', '1900'); ('1000', '1900'); ('1000', '1900'); ('1000', '1900'); ('1000', '1700')",,,1,København
3134,3134,ChIJZVq9UQZTUkYRWwemxeFXb5Y,Bistronomi Kitchen & Bar,"Reberbanegade 3, København S","(55.6631259, 12.6047465)",2.8,32.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZVq9UQZTUkYRWwemxeFXb5Y,OPERATIONAL,"Reberbanegade 3, 2300 København S, Denmark",53 78 00 30,,http://www.bistronomi.dk/,"('1000', '1700'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200'); ('1000', '2200')",,,1,København S
3135,3135,ChIJKy_IYElTUkYR973TTToHz1k,Pizza By Nick,"Reberbanegade 3, København","(55.6630902, 12.6050513)",4.6,55.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJKy_IYElTUkYR973TTToHz1k,OPERATIONAL,"Reberbanegade 3, 2300 København, Denmark",32 57 43 53,,,"('1100', '1700'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1700')",['Elite'],18846403,1,København
3136,3136,ChIJjxhfX2VTUkYRqBh7bX3jBxc,Cafe F10,"Frankrigsgade 10, København","(55.6609742, 12.606554)",4.7,19.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJjxhfX2VTUkYRqBh7bX3jBxc,OPERATIONAL,"Frankrigsgade 10, 2300 København, Denmark",41 41 41 29,,,"('1600', '0000'); ('1600', '0000'); ('1600', '0000'); ('1600', '0000'); ('1600', '0000'); ('1600', '0200'); ('1600', '0200')",,,1,København
3137,3137,ChIJzaMMWQVTUkYR-D0hzlmqzis,Strada Britannico Pizzeria,"Holmbladsgade 27, København","(55.6651513, 12.6060431)",4.3,75.0,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJzaMMWQVTUkYR-D0hzlmqzis,OPERATIONAL,"Holmbladsgade 27, 2300 København, Denmark",91 11 26 04,,https://strada-britannico.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=discount&utm_content=10,"('1500', '2145'); ('1500', '2145'); ('1500', '2145'); ('1500', '2145'); ('1500', '2145'); ('1500', '2145'); ('1500', '2145')",['Elite'],39669323,1,København
3138,3138,ChIJJRehFElTUkYRI2Ac2Jln3xw,Smileys Kebab,"Amagerbro Torv, København","(55.66356699999999, 12.6030159)",3.4,23.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJJRehFElTUkYRI2Ac2Jln3xw,OPERATIONAL,"Amagerbro Torv, 2300 København, Denmark",91 69 20 20,,,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",['Elite'],32923682,1,København
3139,3139,ChIJZ5tG7x5TUkYR_-kTe5Ac5ss,Nr15,"Holmbladsgade 15, København","(55.6646953, 12.6037467)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZ5tG7x5TUkYR_-kTe5Ac5ss,OPERATIONAL,"Holmbladsgade 15, 2300 København, Denmark",,,,,,,1,København
3140,3140,ChIJAc73AklTUkYRlFmASE0rYqU,H3 Fiskerestaurant,"Holmbladsgade 3, København","(55.6642086, 12.6015701)",4.7,128.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJAc73AklTUkYRlFmASE0rYqU,OPERATIONAL,"Holmbladsgade 3, 2300 København, Denmark",26 78 06 10,2.0,https://amagerfiskehus.dk/forside-h3/,,,,1,København
3141,3141,ChIJFflhICxTUkYRpHbN5ILcVmQ,Wokshop - Amager Centret,"Reberbanegade 3, København","(55.6629206, 12.6059471)",4.5,12.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJFflhICxTUkYRpHbN5ILcVmQ,OPERATIONAL,"Reberbanegade 3, 2300 København, Denmark",32 62 61 21,,http://www.wokshop.dk/,"('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2200'); ('1130', '2200')",,,1,København
3142,3142,ChIJk5Eg3ElTUkYR_UPM7ji9nR0,The Spoon Company Aps,"Dalslandsgade 8F, c/o Spiseriet, København","(55.6669023, 12.6044049)",,,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJk5Eg3ElTUkYR_UPM7ji9nR0,OPERATIONAL,"Dalslandsgade 8F, c/o Spiseriet, 2300 København, Denmark",70 23 02 37,,http://spooncompany.dk/,,,,1,København
3143,3143,ChIJHf-G-UhTUkYR6dyCfbmU9jU,Cocks & Cows Amager,"Amagerbrogade 37, København","(55.6645423, 12.6006547)",3.9,520.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJHf-G-UhTUkYR6dyCfbmU9jU,OPERATIONAL,"Amagerbrogade 37, 2300 København, Denmark",69 15 70 05,2.0,https://cocksandcows.dk/,"('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '0000'); ('1200', '0000')",['Elite'],32439292,1,København
3144,3144,ChIJWZFu7vRTUkYRBvwZOU3Py4U,Tobra grød,"Vermlandsgade 50, København","(55.6676982, 12.6065165)",5.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJWZFu7vRTUkYRBvwZOU3Py4U,OPERATIONAL,"Vermlandsgade 50, 2300 København, Denmark",,,,,,,1,København
